Case_ID,Region,County,Jurisdiction,Age_at_Case_Filing,Case_Category,Case_Filing_Date,Case_Disposition_Date,Charge_ID_Number,Charge Type,UOR_Code,Offense_Description,ASCF_Code,ASCF,AOC_Offense_Category_Code,AOC_Offense_Category,Charge_Level,Charge_Class,Charge_Filing_Date,Original_Plea,Final_Plea,Charge_Disposition_Date,Charge_Disposition,Charge_Disposition_Category,Trial_Type,Sentence_Date,SEN_FINE_SENT_AMT,SEN_FINE_PROB_AMT,SEN_FINE_SUSP_AMT,SEN_FINE_COND_AMT,SEN_COST_SENT_AMT,SEN_COST_PROB_AMT,SEN_COST_SUSP_AMT,SEN_COST_COND_AMT,SEN_CONCURRENT,SEN_CONSECUTIVE,SEN_JAIL,SEN_PRISON,SEN_JORP_SENT_YEARS,SEN_JORP_SENT_MONTHS,SEN_JORP_SENT_DAYS,SEN_JORP_SENT_HOURS,SEN_JORP_SUSP_YEARS,SEN_JORP_SUSP_MONTHS,SEN_JORP_SUSP_DAYS,SEN_JORP_SUSP_HOURS,SEN_JORP_COND_YEARS,SEN_JORP_COND_MONTHS,SEN_JORP_COND_DAYS,SEN_JORP_COND_HOURS,SEN_HOME_SENT_YEARS,SEN_HOME_SENT_MONTHS,SEN_HOME_SENT_DAYS,SEN_HOME_SENT_HOURS,SEN_HOME_SUSP_YEARS,SEN_HOME_SUSP_MONTHS,SEN_HOME_SUSP_DAYS,SEN_HOME_SUSP_HOURS,SEN_HOME_COND_YEARS,SEN_HOME_COND_MONTHS,SEN_HOME_COND_DAYS,SEN_HOME_COND_HOURS,SEN_PROB_SUPV_YEARS,SEN_PROB_SUPV_MONTHS,SEN_PROB_SUPV_DAYS,SEN_PROB_SUPV_HOURS,SEN_PROB_UNSP_YEARS,SEN_PROB_UNSP_MONTHS,SEN_PROB_UNSP_DAYS,SEN_PROB_UNSP_HOURS,SEN_LOCAL_PROBATION,SEN_STATE_PROBATION,SEN_COMM_SRVC_YEARS,SEN_COMM_SRVC_MONTHS,SEN_COMM_SRVC_DAYS,SEN_COMM_SRVC_HOURS,SEN_CRDT_TIME_YEARS,SEN_CRDT_TIME_MONTHS,SEN_CRDT_TIME_DAYS,SEN_CRDT_TIME_HOURS,SEN_LIFE_SENTENCE,SEN_DEATH_SENTENCE,SEN_A_D_E,SEN_UNDERGO_TREATMNT,SEN_MAKE_RESTITUTION,Judge_at_Sentence,Defendant_ID,Identification,Race,Ethnicity,Gender
1300,Metropolitan Region: Other,WARREN,Circuit Court,32,Circuit Criminal,3/27/2024,6/28/2024,2,Original Charge,242320,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",0,Base,THF,Theft,Felony,D ,3/27/2024,Not Guilty,Guilty,6/24/2024,GUILTY,Convicted,NO TRIAL,6/24/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1255,Criminal History Key,White,Non-Hispanic,Female
1301,Metropolitan Region: Other,WARREN,Circuit Court,25,Circuit Criminal,4/10/2024,7/16/2024,1,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,NULL,NULL,NULL,NULL,185,NULL,185,NULL,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608217,1174,Criminal History Key,Black,Non-Hispanic,Male
1301,Metropolitan Region: Other,WARREN,Circuit Court,25,Circuit Criminal,4/10/2024,7/16/2024,2,Original Charge,280140,"RECEIVING STOLEN PROPERTY $10,000 OR MORE",0,Base,THF,Theft,Felony,C ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1174,Criminal History Key,Black,Non-Hispanic,Male
1301,Metropolitan Region: Other,WARREN,Circuit Court,25,Circuit Criminal,4/10/2024,7/16/2024,3,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1174,Criminal History Key,Black,Non-Hispanic,Male
1301,Metropolitan Region: Other,WARREN,Circuit Court,25,Circuit Criminal,4/10/2024,7/16/2024,4,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1174,Criminal History Key,Black,Non-Hispanic,Male
1302,Metropolitan Region: Other,WARREN,Circuit Court,22,Circuit Criminal,4/10/2024,8/30/2024,1,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,8/30/2024,NULL,NULL,NULL,NULL,185,NULL,NULL,NULL,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1173,Criminal History Key,Black,Non-Hispanic,Male
1302,Metropolitan Region: Other,WARREN,Circuit Court,22,Circuit Criminal,4/10/2024,8/30/2024,2,Original Charge,280140,"RECEIVING STOLEN PROPERTY $10,000 OR MORE",0,Base,THF,Theft,Felony,C ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,8/30/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1173,Criminal History Key,Black,Non-Hispanic,Male
1302,Metropolitan Region: Other,WARREN,Circuit Court,22,Circuit Criminal,4/10/2024,8/30/2024,3,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,8/30/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1173,Criminal History Key,Black,Non-Hispanic,Male
1302,Metropolitan Region: Other,WARREN,Circuit Court,22,Circuit Criminal,4/10/2024,8/30/2024,4,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,8/30/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1173,Criminal History Key,Black,Non-Hispanic,Male
1303,Metropolitan Region: Other,WARREN,Circuit Court,21,Circuit Criminal,4/10/2024,7/19/2024,1,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,NULL,NULL,NULL,NULL,185,NULL,185,NULL,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608217,1175,Criminal History Key,Black,Non-Hispanic,Male
1303,Metropolitan Region: Other,WARREN,Circuit Court,21,Circuit Criminal,4/10/2024,7/19/2024,2,Original Charge,280140,"RECEIVING STOLEN PROPERTY $10,000 OR MORE",0,Base,THF,Theft,Felony,C ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1175,Criminal History Key,Black,Non-Hispanic,Male
1303,Metropolitan Region: Other,WARREN,Circuit Court,21,Circuit Criminal,4/10/2024,7/19/2024,3,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1175,Criminal History Key,Black,Non-Hispanic,Male
1303,Metropolitan Region: Other,WARREN,Circuit Court,21,Circuit Criminal,4/10/2024,7/19/2024,4,Original Charge,220620,"BURGLARY, 3RD DEGREE",0,Base,BRG,Burglary,Felony,D ,4/10/2024,Not Guilty,Guilty,7/15/2024,GUILTY,Convicted,NO TRIAL,7/15/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1175,Criminal History Key,Black,Non-Hispanic,Male
1319,Metropolitan Region: Other,WARREN,Circuit Court,33,Circuit Criminal,9/16/2024,9/20/2024,2,Original Charge,233100,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,0,Base,IMP,Impersonating,Felony,D ,9/16/2024,Not Guilty,Guilty,9/16/2024,GUILTY,Convicted,NO TRIAL,9/16/2024,NULL,NULL,NULL,NULL,185,NULL,NULL,NULL,0,0,0,1,4,0,365,0,4,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,1,608217,1270,Criminal History Key,White,Non-Hispanic,Female
1319,Metropolitan Region: Other,WARREN,Circuit Court,33,Circuit Criminal,9/16/2024,9/20/2024,3,Original Charge,712870,"THEFT BY DECEPTION-INCLUDE COLD CHECKS $1,000 < $10,000",0,Base,THF,Theft,Felony,D ,9/16/2024,Not Guilty,Guilty,9/20/2024,GUILTY,Convicted,NO TRIAL,9/20/2024,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,608217,1270,Criminal History Key,White,Non-Hispanic,Female
3,Rural: Appalachian,WAYNE,Circuit Court,24,Circuit Criminal,7/28/2009,11/7/2013,3A    ,Amended,422994,"FACL MANUFACTURING METHAMPHETAMINE, 1ST OFFENSE",4,Facilitation,DGM,Drug Manufacturing,Felony,D ,10/16/2018,Unknown,Unknown,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,NULL,NULL,NULL,NULL,185,NULL,NULL,NULL,0,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,3,Criminal History Key,White,Non-Hispanic,Male
3,Rural: Appalachian,WAYNE,Circuit Court,24,Circuit Criminal,7/28/2009,11/7/2013,5,Original Charge,027240,"NON PAYMENT OF COURT COSTS, FEES OR FINES",0,Base,ADM,created for Admin. Purpose,Violation,X ,2/5/2019,Guilty,Guilty,7/23/2019,GUILTY,Convicted,NO TRIAL,7/23/2019,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,3,Criminal History Key,White,Non-Hispanic,Male
15,Rural: Appalachian,WAYNE,Circuit Court,19,Circuit Criminal,11/26/2013,4/15/2014,7,Original Charge,027240,"NON PAYMENT OF COURT COSTS, FEES OR FINES",0,Base,ADM,created for Admin. Purpose,Violation,X ,7/16/2024,Guilty,Guilty,8/22/2024,GUILTY,Convicted,NO TRIAL,8/22/2024,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,15,Criminal History Key,White,Non-Hispanic,Male
16,Rural: Appalachian,WAYNE,Circuit Court,23,Circuit Criminal,11/26/2013,5/19/2014,6,Original Charge,027240,"NON PAYMENT OF COURT COSTS, FEES OR FINES",0,Base,ADM,created for Admin. Purpose,Violation,X ,9/5/2017,Guilty,Guilty,5/7/2018,GUILTY,Convicted,NO TRIAL,5/7/2018,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,16,Criminal History Key,White,Non-Hispanic,Male
19,Rural: Appalachian,WAYNE,Circuit Court,22,Circuit Criminal,3/18/2014,10/3/2017,6,Original Charge,027240,"NON PAYMENT OF COURT COSTS, FEES OR FINES",0,Base,ADM,created for Admin. Purpose,Violation,X ,7/3/2018,Guilty,Guilty,9/12/2018,GUILTY,Convicted,NO TRIAL,9/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,19,Criminal History Key,White,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,1,Original Charge,424570,"TICS, 2ND DEGREE, 1ST OFF(<20 D.U. DRUG UNSP SCHED 3)",0,Base,DGT,Drug Trafficking,Felony,D ,7/19/2016,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,2,Original Charge,490311,ATT PROMOTING CONTRABAND - 1ST DEGREE,1,Attempt,GUN,Handgun,Misdemeanor,A ,7/19/2016,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,4,Original Charge,420910,"TRAFF CONT SUB WITHIN 1,000 FEET OF SCHOOL",0,Base,DGT,Drug Trafficking,Felony,D ,7/19/2016,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,5,Original Charge,420910,"TRAFF CONT SUB WITHIN 1,000 FEET OF SCHOOL",0,Base,DGT,Drug Trafficking,Felony,D ,7/19/2016,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,6,Original Charge,422150,"POSS CONT SUB, 1ST DEGREE, 1ST OFF (METHAMPHETAMINE)",0,Base,DGP,Drug Possession,Felony,D ,7/19/2016,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
60,Rural: Appalachian,WAYNE,Circuit Court,20,Circuit Criminal,7/19/2016,7/24/2017,3A    ,Amended,702404,FACL ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,4,Facilitation,ICS,Organized Crime/Inchoate,Felony,D ,7/24/2017,Not Guilty,Not Guilty,10/16/2018,GUILTY,Convicted,NO TRIAL,10/16/2018,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,60,Criminal History Key,Black,Non-Hispanic,Female
434,Rural: Appalachian,WAYNE,Circuit Court,31,Circuit Criminal,7/16/2019,11/7/2023,1,Original Charge,280320,"*OBS* RECEIVING STOLEN PROPERTY U/$10,000",0,Base,THF,Theft,Felony,D ,7/16/2019,Not Guilty,Guilty,11/7/2023,GUILTY,Convicted,NO TRIAL,11/7/2023,0,0,0,0,185,0,0,0,1,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,657449,423,Criminal History Key,White,Non-Hispanic,Male
605,Rural: Appalachian,WAYNE,Circuit Court,31,Circuit Criminal,6/11/2020,1/13/2021,1,Original Charge,423660,"TICS, 1ST DEGREE, 1ST OFFENSE (< 2 GMS METHAMPHETAMINE)",0,Base,DGT,Drug Trafficking,Felony,D ,6/11/2020,Not Guilty,Guilty,1/11/2021,GUILTY,Convicted,NO TRIAL,1/11/2021,0,0,0,0,185,0,185,0,1,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,593,Criminal History Key,White,Non-Hispanic,Female
605,Rural: Appalachian,WAYNE,Circuit Court,31,Circuit Criminal,6/11/2020,1/13/2021,2,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,6/11/2020,Not Guilty,Guilty,1/11/2021,GUILTY,Convicted,NO TRIAL,1/11/2021,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,593,Criminal History Key,White,Non-Hispanic,Female
605,Rural: Appalachian,WAYNE,Circuit Court,31,Circuit Criminal,6/11/2020,1/13/2021,3,Original Charge,420810,DRUG PARAPHERNALIA - BUY/POSSESS,0,Base,DGP,Drug Possession,Misdemeanor,A ,6/11/2020,Not Guilty,Guilty,1/11/2021,GUILTY,Convicted,NO TRIAL,1/11/2021,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,593,Criminal History Key,White,Non-Hispanic,Female
606,Rural: Appalachian,WAYNE,Circuit Court,33,Circuit Criminal,6/11/2020,8/1/2023,1,Original Charge,423660,"TICS, 1ST DEGREE, 1ST OFFENSE (< 2 GMS METHAMPHETAMINE)",0,Base,DGT,Drug Trafficking,Felony,D ,6/11/2020,Not Guilty,Guilty,9/19/2023,GUILTY,Convicted,NO TRIAL,9/19/2023,0,0,0,0,185,0,185,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,594,Criminal History Key,White,Non-Hispanic,MALE
606,Rural: Appalachian,WAYNE,Circuit Court,33,Circuit Criminal,6/11/2020,8/1/2023,3,Original Charge,420810,DRUG PARAPHERNALIA - BUY/POSSESS,0,Base,DGP,Drug Possession,Misdemeanor,A ,6/11/2020,Not Guilty,Guilty,9/19/2023,GUILTY,Convicted,NO TRIAL,9/19/2023,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,594,Criminal History Key,White,Non-Hispanic,MALE
607,Rural: Appalachian,WAYNE,Circuit Court,25,Circuit Criminal,6/11/2020,3/2/2021,1,Original Charge,423660,"TICS, 1ST DEGREE, 1ST OFFENSE (< 2 GMS METHAMPHETAMINE)",0,Base,DGT,Drug Trafficking,Felony,D ,6/11/2020,Not Guilty,Guilty,1/12/2022,GUILTY,Convicted,NO TRIAL,1/12/2022,0,0,0,0,185,0,0,0,0,0,0,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,595,Criminal History Key,White,Non-Hispanic,Male
608,Rural: Appalachian,WAYNE,Circuit Court,35,Circuit Criminal,6/11/2020,9/7/2021,1,Original Charge,423660,"TICS, 1ST DEGREE, 1ST OFFENSE (< 2 GMS METHAMPHETAMINE)",0,Base,DGT,Drug Trafficking,Felony,D ,6/11/2020,Not Guilty,Guilty,10/5/2023,GUILTY,Convicted,NO TRIAL,10/5/2023,0,0,0,0,185,0,0,0,1,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,596,Criminal History Key,White,Non-Hispanic,Female
608,Rural: Appalachian,WAYNE,Circuit Court,35,Circuit Criminal,6/11/2020,9/7/2021,3,Original Charge,420810,DRUG PARAPHERNALIA - BUY/POSSESS,0,Base,DGP,Drug Possession,Misdemeanor,A ,6/11/2020,Not Guilty,Guilty,10/5/2023,GUILTY,Convicted,NO TRIAL,10/5/2023,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,596,Criminal History Key,White,Non-Hispanic,Female
609,Rural: Appalachian,WAYNE,Circuit Court,32,Circuit Criminal,6/11/2020,8/2/2022,3,Original Charge,420810,DRUG PARAPHERNALIA - BUY/POSSESS,0,Base,DGP,Drug Possession,Misdemeanor,A ,6/11/2020,Not Guilty,Guilty,8/2/2022,GUILTY,Convicted,NO TRIAL,8/2/2022,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,597,Criminal History Key,White,Non-Hispanic,Male
609,Rural: Appalachian,WAYNE,Circuit Court,32,Circuit Criminal,6/11/2020,8/2/2022,1A    ,Amended,422150,"POSS CONT SUB, 1ST DEGREE, 1ST OFF (METHAMPHETAMINE)",0,Base,DGP,Drug Possession,Felony,D ,8/2/2022,Unknown,Unknown,8/2/2022,GUILTY,Convicted,NO TRIAL,8/2/2022,0,0,0,0,185,0,0,0,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657215,597,Criminal History Key,White,Non-Hispanic,Male
610,Rural: Appalachian,WAYNE,Circuit Court,30,Circuit Criminal,6/11/2020,11/15/2022,1,Original Charge,423650,"TICS, 1ST DEGREE, 1ST OFFENSE (>= 2 GMS METHAMPHETAMINE)",0,Base,DGT,Drug Trafficking,Felony,C ,6/11/2020,Not Guilty,Guilty,4/18/2023,GUILTY,Convicted,NO TRIAL,4/18/2023,0,0,0,0,185,0,0,0,1,1,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,598,Criminal History Key,White,Non-Hispanic,Female
610,Rural: Appalachian,WAYNE,Circuit Court,30,Circuit Criminal,6/11/2020,11/15/2022,2,Original Charge,702400,ENGAGING IN ORGANIZED CRIME-CRIMINAL SYNDICATE,0,Base,ICS,Organized Crime/Inchoate,Felony,B ,6/11/2020,Not Guilty,Guilty,4/18/2023,GUILTY,Convicted,NO TRIAL,4/18/2023,0,0,0,0,0,0,0,0,1,1,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,598,Criminal History Key,White,Non-Hispanic,Female
610,Rural: Appalachian,WAYNE,Circuit Court,30,Circuit Criminal,6/11/2020,11/15/2022,3,Original Charge,420810,DRUG PARAPHERNALIA - BUY/POSSESS,0,Base,DGP,Drug Possession,Misdemeanor,A ,6/11/2020,Not Guilty,Guilty,4/18/2023,GUILTY,Convicted,NO TRIAL,4/18/2023,0,0,0,0,0,0,0,0,1,1,1,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657449,598,Criminal History Key,White,Non-Hispanic,Female
